Nome,Preço,Preço m/2,Distrito,Concelho,Freguesia,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
"Moradia T4 Venda em Nogueiró e Tenões,Braga",355 000 ,1 578 ,Braga (distrito),Braga,Nogueiró e Tenões,,,225 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T3 Venda em Gualtar,Braga",310 000 ,3 229 ,Braga (distrito),Braga,Gualtar,,,96 m²,192 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T3 NOVA em Tebosa, Braga",195 000 ,1 219 ,Braga (distrito),Braga,Tebosa,,,160 m²,219 m²,,,,,True,True,,,True,True,,,True,True,,,,,,,,True,,,,,,True,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Venda em Braga (São Vítor),Braga",145 000 ,1 394 ,Braga (distrito),Braga,São Victor,,,104 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 Venda em Braga (São Vítor),Braga",215 000 ,43 000 ,Braga (distrito),Braga,São Victor,,,5 m²,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T5 Venda em Real, Dume e Semelhe,Braga",325 000 ,2 027 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,"160,30 m²",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Nova V3 em gaveto - Lomar,275 000 ,850 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,"323,70 m²",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Ferreiros Braga",115 000 ,943 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,122 m²,122 m²,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento centro de Braga,275 000 ,1 647 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,167 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vende-se Prédio Braga - 3 Habitações,295 000 ,1 603 ,Braga (distrito),Braga,Lomar e Arcos,,,184 m²,184 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T0 - CENTRO HISTÓRICO,90 000 ,1 500 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia geminada V4,195 000 ,668 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,,292 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T4 Venda em Ferreiros e Gondizalves,Braga",212 000 ,646 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,328 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2 Novo,155 800 ,1 267 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,123 m²,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Novo,182 900 ,1 158 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,158 m²,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quinta T6 ou Superior para Venda em Braga,2 000 000 ,5 556 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,360 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quinta, para venda, Braga - Adaufe",445 000 ,17 ,Braga (distrito),Braga,Adaúfe,,,26 361 m²,26 361 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda Moradia,325 000 ,994 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,327 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Venda em Braga (São José de São Lázaro e São João do So,105 000 ,840 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,125 m²,130 m²,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOJA COMERCIAL - S. LÁZARO - BRAGA,78 500 ,785 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,100 m²,100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salão Estética - São João do Souto,12 000 ,200 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2 - São Vicente,250 000 ,3 125 ,Braga (distrito),Braga,São Victor,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 - Maximinos,150 000 ,2 679 ,Braga (distrito),Braga,São Victor,,,56 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2 Duplex - Maximinos,135 000 ,3 000 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,45 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T0 - Maximinos,85 000 ,4 250 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORADIA V3 GAVETO - FROSSOS,247 500 ,1 360 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,,182 m²,273 m²,,,True,,True,True,,,,True,True,,,,,True,,,,,,True,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T0 - São Vicente,130 000 ,4 727 ,Braga (distrito),Braga,São Vicente,,,"27,50 m²","26,50 m²",,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T4 Venda em Nogueira, Fraião e Lamaçães,Braga",256 000 ,1 249 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,205 m²,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Garagem para três carros, numa zona residencial central",40 000 ,526 ,Braga (distrito),Braga,São Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vendo T1+1,89 000 ,1 187 ,Braga (distrito),Braga,São Vicente,,,75 m²,75 m²,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em Braga,108 000 ,900 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,120 m²,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Moradia Térrea V3, Palmeira, Braga",340 000 ,1 360 ,Braga (distrito),Braga,Palmeira,,,250 m²,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Maximinos,150 000 ,1 071 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno Urbano - Passos São Julião-Braga,59 990 ,147 ,Braga (distrito),Braga,Cabreiros e Passos (São Julião),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno com excelente potencial para projeto particular e/ou investime,300 000 ,65 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 duplex na cruz de Pedra,135 000 ,3 000 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,45 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 completamente renovado junto ao Braga parque,85 000 ,1 545 ,Braga (distrito),Braga,São Victor,,,55 m²,55 m²,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Isolada T4 em Braga,395 000 ,2 438 ,Braga (distrito),Braga,São Victor,,,162 m²,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Braga Parque,145 000 ,1 036 ,Braga (distrito),Braga,São Victor,,,140 m²,,,,,True,True,,,True,True,True,,,,,,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restaurante - Maximinos,250 000 ,1 667 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,150 m²,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
Pavilhão industrial - Braga,550 000 ,550 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 000 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamentos T1 estúdios Braga,110 000 ,1 833 ,Braga (distrito),Braga,São Victor,,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno,39 000 ,6 ,Braga (distrito),Braga,Crespos e Pousada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trespasse - Café,55 000 ,440 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,125 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORADIA EM BANDA T3 - GUALTAR - BRAGA,369 500 ,1 566 ,Braga (distrito),Braga,Gualtar,,,236 m²,236 m²,,,,,True,,,,True,,True,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Apartamento - T3 - Ferreiros E Gondizalves,139 000 ,972 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,143 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duas Moradias p/ Restauro,95 000 ,317 ,Braga (distrito),Braga,Guisande e Oliveira (São Pedro),,,300 m²,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Encosta do Sol Gualtar Vistas sobre Bom Jesus inalteráveis,367 500 ,1 557 ,Braga (distrito),Braga,Gualtar,,,236 m²,343 m²,,,True,,True,True,True,,True,True,True,,True,True,True,True,,,,,True,True,True,,True,,,True,True,True,True,,,,,True,True,,,True,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em S. Vicente,175 000 ,1 842 ,Braga (distrito),Braga,São Vicente,,,95 m²,,,,,,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia individual V3 - Nova - Sameiro - Braga,280 000 ,1 667 ,Braga (distrito),Braga,Espinho,,,168 m²,359 m²,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivenda V3 - Tadim - Braga,210 000 ,1 010 ,Braga (distrito),Braga,Vilaça e Fradelos,,,208 m²,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivenda em Banda T3 - Real - Braga,260 000 ,963 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,270 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia V3 - em construção - Braga,260 000 ,1 444 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,,180 m²,270 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 - Sé (Parretas) - Braga,105 000 ,1 313 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia V4 banda - Palmeira - Braga,210 000 ,778 ,Braga (distrito),Braga,Palmeira,,,270 m²,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 - Piscinas- Braga,140 000 ,1 750 ,Braga (distrito),Braga,São Victor,,,80 m²,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradias Vanguardistas T3 - Gualtar - Braga,369 500 ,1 188 ,Braga (distrito),Braga,Gualtar,,,311 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para construção,68 000 ,136 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia em estrutura,42 500 ,152 ,Braga (distrito),Braga,Crespos e Pousada,,,279 m²,279 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja,35 000 ,493 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,71 m²,71 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 5 minutos de Braga,110 000 ,1 833 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,60 m²,,,,,,True,,,,,True,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno p/ Construção - Escudeiros,89 000 ,103 ,Braga (distrito),Braga,Escudeiros e Penso (Santo Estêvão e São Vicente),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Restaurante para trespasse em Pontevedra, Espanha",69 000 ,616 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oportunidade!
Loja com 82m2 no centro da cidade",65 000 ,790 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,"82,32 m²",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T4 em banda,375 000 ,3 409 ,Braga (distrito),Braga,Nogueiró e Tenões,,,110 m²,331 m²,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio >=T10 Venda em Braga (São José de São Lázaro e São João do Sout,680 000 ,2 386 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,285 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Isolada T4 Venda em Tadim,Braga",250 000 ,926 ,Braga (distrito),Braga,Tadim,,,270 m²,270 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia térrea para restaurar,60 000 ,1 143 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,"52,50 m²","52,50 m²",,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Adaúfe,245 000 ,568 ,Braga (distrito),Braga,Adaúfe,,,431 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Moradia T2 7 Fontes,150 000 ,1 364 ,Braga (distrito),Braga,São Victor,,,110 m²,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em S. Vítor renovado,132 000 ,1 100 ,Braga (distrito),Braga,São Victor,,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
