Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Latitude,Longitude,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
Apartamento T2 em Braga!,15109290,Apartamento,141 500 ,1 160 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,T2,,122 m²,,2005,B,,,True,,True,,,,,Usado,,,,,,,True,,,,,,,,,,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 - Cividade,15105019,Apartamento,349 000 ,2 475 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.56211,-8.43846,T3,2,141 m²,166 m²,1996,C,,,,True,,,True,True,,Usado,,,,,,,True,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T4 em Braga,15104673,Apartamento,350 000 ,1 663 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.55065,-8.425066,T4,,"210,50 m²","273,30 m²",,A,,,True,,,,True,,,Usado,,,,True,não,,True,,,,,,,,,,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T4 em Fraião,15104670,Apartamento,310 000 ,2 183 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.5364075,-8.4004,T4,3,142 m²,165 m²,,,,,True,,,,True,,,Em construção,,,,,não,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento - T3 Fraião - Braga,15102522,Apartamento,279 000 ,1 856 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.5399985,-8.4078135,T3,3,"150,30 m²",170 m²,2020,,,True,True,True,,,True,True,,,,,True,True,,True,True,,True,,,,True,,,,,,,,,,True,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia de sonho no coração do Bom Jesus!!!,15100396,Moradia,1 580 000 ,3 674 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.550025,-8.383364,T6,,430 m²,,1987,A,,,True,,True,,,,,,,,,,não,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 Novo - Braga Centro,15094802,Apartamento,287 500 ,3 423 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,T2,,84 m²,,2020,A+,,,True,,,,,,,Em construção,,,,,não,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 Novo - Braga Centro,15094801,Apartamento,307 500 ,3 661 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,T2,,84 m²,,2020,A+,,,True,,,,,,,Em construção,,,,,não,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T3 individual com piscina.,15094039,Moradia,315 000 ,1 842 ,Braga (distrito),Braga,Adaúfe,,41.60199,-8.40498,T3,,171 m²,,,,,True,,,,,True,,,Novo,True,True,,,,True,,,,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T3 individual,15093983,Moradia,255 000 ,1 491 ,Braga (distrito),Braga,Adaúfe,,41.60199,-8.40498,T3,,171 m²,,,,,True,,,,,True,,,Em construção,True,,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T3 indivudual,15093950,Moradia,245 000 ,1 433 ,Braga (distrito),Braga,Adaúfe,,41.60199,-8.40498,T3,,171 m²,,,,,True,,,,,True,,,Em construção,,True,,,,True,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia em Banda T3 Venda em Merelim (São Pedro) e Frossos,Braga",15089541,Moradia,225 000 ,769 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,41.58088,-8.453648,T3,3,"292,50 m²",,2019,,,,True,,True,,,,,Em construção,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088431,Apartamento,279 000 ,1 872 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,149 m²,170 m²,2019,,,,,True,,,,,True,Novo,,,,True,não,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088420,Apartamento,241 240 ,1 774 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,136 m²,163 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088421,Apartamento,269 000 ,1 805 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,149 m²,170 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088417,Apartamento,270 000 ,1 985 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,136 m²,163 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088416,Apartamento,273 000 ,1 870 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,146 m²,170 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088415,Apartamento,253 000 ,1 733 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,146 m²,170 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T2, Fraião",15088412,Apartamento,193 000 ,1 856 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T2,3,104 m²,122 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088408,Apartamento,246 130 ,1 810 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,136 m²,163 m²,2019,,,,,True,,,,,True,Novo,,,,True,não,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088409,Apartamento,260 000 ,1 912 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,136 m²,163 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088410,Apartamento,268 000 ,1 836 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,146 m²,170 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088406,Apartamento,236 350 ,1 738 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,136 m²,27 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088404,Apartamento,248 200 ,1 666 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,149 m²,170 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088403,Apartamento,244 800 ,1 643 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,149 m²,170 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T3, Fraião",15088400,Apartamento,226 570 ,1 666 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,3,136 m²,163 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Apartamento T2, Fraião",15088398,Apartamento,178 000 ,1 712 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T2,2,104 m²,122 m²,2019,,,,,True,,,,,True,Novo,,,,True,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T5 Novo - Braga Centro,15087292,Apartamento,650 000 ,2 995 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,T5,,217 m²,,2020,A+,,,True,,,,,,,Em construção,,,,,não,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 Novo - Braga Centro,15087287,Apartamento,382 500 ,3 161 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,T3,,121 m²,,2020,A+,,,True,,,,,,,Em construção,,,,,não,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 Novo - Braga Centro,15087284,Apartamento,397 500 ,3 285 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,T3,,121 m²,,2020,A+,,,True,,,,,,,Em construção,,,,,não,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda Moradia Individual T4 Nova em Gualtar, Braga",15084321,Moradia,480 000 ,1 600 ,Braga (distrito),Braga,Gualtar,,41.57041,-8.38505,T4,,300 m²,,,Isento,,,True,True,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fantástica Quintinha centro Braga,15080062,Quintas,285 000 ,660 ,Braga (distrito),Braga,São Vicente,,41.49028,-8.44113,T4,,,,1985,D,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Geminada V3 + Escritório - Palmeira,14852160,Moradia,369 900 ,1 142 ,Braga (distrito),Braga,Palmeira,,41.56211,-8.43846,T3,4 ou mais,324 m²,,2019,A+,,,,,,,,True,,Em construção,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Gaveto T3/T4 - Palmeira Braga,15045082,Moradia,245 000 ,845 ,Braga (distrito),Braga,Palmeira,,41.56211,-8.438464,T3,4 ou mais,290 m²,,,A+,,,,True,,,True,True,,Em construção,True,,,True,,,,,True,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Gaveto - T3/T4 - Palmeira - Braga,15045081,Moradia,260 000 ,897 ,Braga (distrito),Braga,Palmeira,,41.56211,-8.438464,T3,4 ou mais,290 m²,,,,,,True,,,,True,True,,Em construção,True,,,True,,,,,True,True,,,,,,,True,,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 de luxo,15042805,Apartamento,280 000 ,1 867 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.542110994885,-8.3910945182969,T3,,150 m²,150 m²,2019,A+,,,,,,,,,,Novo,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Excelente loja em São Victor, Braga",15032709,Loja,89 000 ,890 ,Braga (distrito),Braga,São Victor,,41.561316,-8.409399,,,100 m²,100 m²,2001,C,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda Apartamento T2 Remodelado em S. Lázaro, Braga",15024507,Apartamento,155 000 ,1 824 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Avenida da Liberdade - São José de São Lázaro,41.543217,-8.419101,T2,,85 m²,,1988,C,,,,True,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Gaveto V4 - Celeirós,15005878,Moradia,360 000 ,1 412 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,41.52579,-8.44505,T4,4 ou mais,255 m²,,,,,,,True,,,True,True,,Em construção,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Moradia T3 c/ garagem, arrecadação e...",14846479,Moradia,225 000 ,771 ,Braga (distrito),Braga,Palmeira,,41.5963495,-8.4256058999999,T3,2,292 m²,320 m²,1989,F,,,True,,True,,,True,,Usado,True,True,,,não,,,,,,,,,,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel c/ vista deslumbrante sobre a natureza e Cidade de ...,14657078,Loja,2 000 000 ,754 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.549819543795,-8.3881210459351,,,2 652 m²,3 994 m²,,C,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
Moradia V3 Nova Lamaçães,14983626,Moradia,325 000 ,1 354 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.54503,-8.39942,T3,4 ou mais,240 m²,294 m²,2019,A+,,True,,True,,,True,True,,Novo,,,True,,,,,,,True,,,True,,,,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradias T4 de Luxo  em Braga na encosta do Bom Jesus.,14981876,Moradia,355 000 ,1 636 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.55449,-8.38714,T4,4 ou mais,217 m²,325 m²,2020,A+,,,,True,,,True,True,True,Novo,True,True,,,,,,,True,True,True,,True,,,,True,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excelente  apartamento T3  Novo próximo do centro da cidade Braga.,14976127,Apartamento,199 900 ,1 481 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.56474,-8.42267,T3,3,135 m²,157 m²,2020,A+,,True,,True,,,True,True,True,Novo,,,True,,,True,True,,True,,True,,True,,,,True,,True,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Térrea T3 Nova em Palmeira, Braga",14945059,Moradia,285 000 ,1 140 ,Braga (distrito),Braga,Palmeira,,41.5952,-8.43487,T3,,250 m²,,,Isento,,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em Lomar,14937027,Apartamento,,,Braga (distrito),Braga,Lomar e Arcos,,41.525904,-8.42634,T3,2,150 m²,150 m²,2018,Isento,,True,True,,,,True,,,Novo,,,,,,True,,,,,,,True,,,,,True,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Individual Térrea - Palmeira - Braga,14904458,Moradia,295 000 ,843 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.55398,-8.46277,T3,,350 m²,750 m²,,A+,,,,,,,,,,Novo,,,,,não,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exelente Moradia T4 Encosta de Fraião,13896202,Moradia,355 000 ,1 057 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.54503,-8.39942,T4,,336 m²,336 m²,2016,,,True,,True,True,True,True,True,True,Usado,True,True,True,,,True,,,True,,True,,True,,,,True,True,,True,,,,True,True,,,,,True,True,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia em banda - T3 - Palmeira Braga,14875302,Moradia,210 000 ,724 ,Braga (distrito),Braga,Palmeira,,41.56211,-8.438464,T3,4 ou mais,290 m²,,2020,A+,,,True,True,,,,,,Em construção,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnífica moradia com piscina no centro da cidade,14857594,Moradia,,,Braga (distrito),Braga,São Victor,,41.549941022287,-8.4160101413727,T4,4 ou mais,600 m²,,,,,,,,,,True,True,,Usado,,,,,não,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 Venda em Real, Dume e Semelhe,Braga",14853288,Apartamento,205 000 ,1 265 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5581665,-8.444803,T3,3,162 m²,197 m²,2019,,,True,,True,True,,,True,True,Em construção,,,,True,não,True,True,,,,True,,True,,,,,,,,,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Individual V3 - Braga,14821094,Moradia,225 000 ,900 ,Braga (distrito),Braga,Palmeira,,41.56211,-8.43846,T4,2,250 m²,292 m²,2000,,,,,True,True,,True,True,True,Usado,,,,,,,,,,,,,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia em Fraião, bem localizada",14820297,Moradia,425 000 ,1 133 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.5364075,-8.4004,T3,3,375 m²,,,,,,True,,,,,,,Em construção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 à cidade de Braga,14819944,Apartamento,180 000 ,1 364 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5679131,-8.436913,T3,3,132 m²,"188,30 m²",,,,,True,,,,,,,Em construção,,,,,não,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1 à cidade de Braga,14819901,Apartamento,105 000 ,1 780 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5679131,-8.436913,T1,1,59 m²,"72,20 m²",,,,,True,,,,,,,Em construção,,,,,não,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 à cidade de Braga,14819877,Apartamento,160 000 ,1 524 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5679131,-8.436913,T2,2,105 m²,"133,30 m²",,,,,True,,,,,,,Em construção,,,,,não,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja Comercial NOVA c/95 m2 na Qta. da Naia em Ferreiros, Braga!",14812117,Loja,99 900 ,1 052 ,Braga (distrito),Braga,Ferreiros e Gondizalves,Sem Nome,41.53866482965171,-8.44018061376953,,,95 m²,,,B,,,,,,,,,,Novo,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loja,1,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
